Straftat;Kanton;Ausführungsgrad;Aufklärungsgrad;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Veröffentlichung amtlicher geheimer Verhandlungen (Art. 293);St. Gallen;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veröffentlichung amtlicher geheimer Verhandlungen (Art. 293);Graubünden;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veröffentlichung amtlicher geheimer Verhandlungen (Art. 293);Graubünden;Vollendet;Aufgeklärt;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Veröffentlichung amtlicher geheimer Verhandlungen (Art. 293);Graubünden;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veröffentlichung amtlicher geheimer Verhandlungen (Art. 293);Graubünden;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veröffentlichung amtlicher geheimer Verhandlungen (Art. 293);Thurgau;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veröffentlichung amtlicher geheimer Verhandlungen (Art. 293);Thurgau;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veröffentlichung amtlicher geheimer Verhandlungen (Art. 293);Thurgau;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veröffentlichung amtlicher geheimer Verhandlungen (Art. 293);Thurgau;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Zürich;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Zürich;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Zürich;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Zürich;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Appenzell Ausserrhoden;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Appenzell Ausserrhoden;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Appenzell Ausserrhoden;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Appenzell Ausserrhoden;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Appenzell Innerrhoden;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Appenzell Innerrhoden;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Appenzell Innerrhoden;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Appenzell Innerrhoden;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);St. Gallen;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);St. Gallen;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);St. Gallen;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);St. Gallen;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Graubünden;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Graubünden;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Graubünden;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Graubünden;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Thurgau;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Thurgau;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Thurgau;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verrückung staatlicher Grenzzeichen (Art. 268);Thurgau;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Zürich;Vollendet;Unaufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Zürich;Vollendet;Aufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Zürich;Versucht;Unaufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Zürich;Versucht;Aufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Appenzell Ausserrhoden;Vollendet;Unaufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Appenzell Ausserrhoden;Vollendet;Aufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Appenzell Ausserrhoden;Versucht;Unaufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Appenzell Ausserrhoden;Versucht;Aufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Appenzell Innerrhoden;Vollendet;Unaufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Appenzell Innerrhoden;Vollendet;Aufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Appenzell Innerrhoden;Versucht;Unaufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Appenzell Innerrhoden;Versucht;Aufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);St. Gallen;Vollendet;Unaufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);St. Gallen;Vollendet;Aufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);St. Gallen;Versucht;Unaufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);St. Gallen;Versucht;Aufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Graubünden;Vollendet;Unaufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Graubünden;Vollendet;Aufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Graubünden;Versucht;Unaufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Graubünden;Versucht;Aufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Thurgau;Vollendet;Unaufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Thurgau;Vollendet;Aufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Thurgau;Versucht;Unaufgeklärt;;;;;;;;;0;0;0;0;0;0
Verschwindenlassen (Art. 185bis);Thurgau;Versucht;Aufgeklärt;;;;;;;;;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Zürich;Vollendet;Unaufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Zürich;Vollendet;Aufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Zürich;Versucht;Unaufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Zürich;Versucht;Aufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;1
Verstümmelung weiblicher Genitalien (Art. 124);Appenzell Ausserrhoden;Vollendet;Unaufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Appenzell Ausserrhoden;Vollendet;Aufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Appenzell Ausserrhoden;Versucht;Unaufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Appenzell Ausserrhoden;Versucht;Aufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Appenzell Innerrhoden;Vollendet;Unaufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Appenzell Innerrhoden;Vollendet;Aufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Appenzell Innerrhoden;Versucht;Unaufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Appenzell Innerrhoden;Versucht;Aufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);St. Gallen;Vollendet;Unaufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);St. Gallen;Vollendet;Aufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);St. Gallen;Versucht;Unaufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);St. Gallen;Versucht;Aufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Graubünden;Vollendet;Unaufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Graubünden;Vollendet;Aufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Graubünden;Versucht;Unaufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Graubünden;Versucht;Aufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Thurgau;Vollendet;Unaufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Thurgau;Vollendet;Aufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Thurgau;Versucht;Unaufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verstümmelung weiblicher Genitalien (Art. 124);Thurgau;Versucht;Aufgeklärt;;;;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Zürich;Vollendet;Unaufgeklärt;0;0;0;2;0;1;0;2;6;0;1;0;1;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Zürich;Vollendet;Aufgeklärt;0;21;26;9;43;56;59;53;80;89;37;27;17;32
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Zürich;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Zürich;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Appenzell Ausserrhoden;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Appenzell Ausserrhoden;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Appenzell Ausserrhoden;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Appenzell Ausserrhoden;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Appenzell Innerrhoden;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Appenzell Innerrhoden;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Appenzell Innerrhoden;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Appenzell Innerrhoden;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);St. Gallen;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);St. Gallen;Vollendet;Aufgeklärt;0;0;1;0;0;0;0;0;0;0;2;1;0;1
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);St. Gallen;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);St. Gallen;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Graubünden;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Graubünden;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Graubünden;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Graubünden;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Thurgau;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Thurgau;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Thurgau;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verübung einer Tat in selbstverschuldeter Unzurechnungsfähigkeit (Art. 263);Thurgau;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Zürich;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Zürich;Vollendet;Aufgeklärt;0;1;1;0;0;0;0;0;1;0;0;0;1;0
Verunreinigung von Trinkwasser (Art. 234);Zürich;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Zürich;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Appenzell Ausserrhoden;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Appenzell Ausserrhoden;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Appenzell Ausserrhoden;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Appenzell Ausserrhoden;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Appenzell Innerrhoden;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Appenzell Innerrhoden;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Appenzell Innerrhoden;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Appenzell Innerrhoden;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);St. Gallen;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;3;0
Verunreinigung von Trinkwasser (Art. 234);St. Gallen;Vollendet;Aufgeklärt;0;1;1;2;2;2;3;3;3;2;0;1;2;0
Verunreinigung von Trinkwasser (Art. 234);St. Gallen;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);St. Gallen;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Graubünden;Vollendet;Unaufgeklärt;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Graubünden;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Graubünden;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Graubünden;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Thurgau;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Thurgau;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Verunreinigung von Trinkwasser (Art. 234);Thurgau;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verunreinigung von Trinkwasser (Art. 234);Thurgau;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung (Art. 138);Zürich;Vollendet;Unaufgeklärt;86;28;39;20;29;27;44;25;30;60;19;25;53;19
Veruntreuung (Art. 138);Zürich;Vollendet;Aufgeklärt;506;821;436;367;420;488;400;381;352;358;335;317;318;331
Veruntreuung (Art. 138);Zürich;Versucht;Unaufgeklärt;1;1;0;0;6;1;5;0;0;0;0;0;1;0
Veruntreuung (Art. 138);Zürich;Versucht;Aufgeklärt;2;0;2;2;3;8;6;7;5;2;4;3;5;3
Veruntreuung (Art. 138);Appenzell Ausserrhoden;Vollendet;Unaufgeklärt;4;1;0;0;0;1;0;0;0;1;0;0;0;0
Veruntreuung (Art. 138);Appenzell Ausserrhoden;Vollendet;Aufgeklärt;9;2;10;5;9;4;7;7;3;2;7;9;3;7
Veruntreuung (Art. 138);Appenzell Ausserrhoden;Versucht;Unaufgeklärt;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung (Art. 138);Appenzell Ausserrhoden;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung (Art. 138);Appenzell Innerrhoden;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Veruntreuung (Art. 138);Appenzell Innerrhoden;Vollendet;Aufgeklärt;1;2;0;1;2;0;0;56;1;1;1;4;0;4
Veruntreuung (Art. 138);Appenzell Innerrhoden;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Veruntreuung (Art. 138);Appenzell Innerrhoden;Versucht;Aufgeklärt;0;0;0;0;0;1;0;0;0;0;1;0;0;0
Veruntreuung (Art. 138);St. Gallen;Vollendet;Unaufgeklärt;34;24;3;5;4;7;4;6;4;7;3;4;7;3
Veruntreuung (Art. 138);St. Gallen;Vollendet;Aufgeklärt;38;54;61;57;43;55;49;49;55;139;51;44;124;64
Veruntreuung (Art. 138);St. Gallen;Versucht;Unaufgeklärt;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung (Art. 138);St. Gallen;Versucht;Aufgeklärt;0;0;1;0;1;1;0;0;0;0;0;1;0;0
Veruntreuung (Art. 138);Graubünden;Vollendet;Unaufgeklärt;5;4;2;4;2;1;7;6;3;3;2;2;2;0
Veruntreuung (Art. 138);Graubünden;Vollendet;Aufgeklärt;24;35;27;30;26;34;40;33;35;39;31;44;28;32
Veruntreuung (Art. 138);Graubünden;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung (Art. 138);Graubünden;Versucht;Aufgeklärt;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Veruntreuung (Art. 138);Thurgau;Vollendet;Unaufgeklärt;7;6;9;1;0;2;2;2;1;2;3;4;3;1
Veruntreuung (Art. 138);Thurgau;Vollendet;Aufgeklärt;40;34;34;37;40;37;41;34;26;44;39;34;33;34
Veruntreuung (Art. 138);Thurgau;Versucht;Unaufgeklärt;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Veruntreuung (Art. 138);Thurgau;Versucht;Aufgeklärt;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Zürich;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Zürich;Vollendet;Aufgeklärt;0;0;0;0;1;1;0;1;0;1;4;2;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Zürich;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Zürich;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Appenzell Ausserrhoden;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Appenzell Ausserrhoden;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Appenzell Ausserrhoden;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Appenzell Ausserrhoden;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Appenzell Innerrhoden;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Appenzell Innerrhoden;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Appenzell Innerrhoden;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Appenzell Innerrhoden;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);St. Gallen;Vollendet;Unaufgeklärt;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);St. Gallen;Vollendet;Aufgeklärt;0;0;0;0;0;1;0;1;1;0;0;1;1;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);St. Gallen;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);St. Gallen;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Graubünden;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Graubünden;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Graubünden;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Graubünden;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Thurgau;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Thurgau;Vollendet;Aufgeklärt;0;0;0;0;1;0;0;0;0;0;0;0;0;1
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Thurgau;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Veruntreuung und Entzug von Pfandsachen und Retentionsgegenständen (Art. 145);Thurgau;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verursachen Überschwemmung/Einsturz (Art. 227);Zürich;Vollendet;Unaufgeklärt;1;0;1;0;1;0;0;0;0;0;0;0;1;0
Verursachen Überschwemmung/Einsturz (Art. 227);Zürich;Vollendet;Aufgeklärt;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Verursachen Überschwemmung/Einsturz (Art. 227);Zürich;Versucht;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verursachen Überschwemmung/Einsturz (Art. 227);Zürich;Versucht;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verursachen Überschwemmung/Einsturz (Art. 227);Appenzell Ausserrhoden;Vollendet;Unaufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Verursachen Überschwemmung/Einsturz (Art. 227);Appenzell Ausserrhoden;Vollendet;Aufgeklärt;0;0;0;0;0;0;0;0;0;0;0;0;0;0
